"","ser1","ser2","ser3","r5p1","r5p2","r5p3","r5p4","r5p5","IMP1","IMP2","IMP3","IMP4","IMP5","GMP1","GMP2","GMP3","GMP4","GMP5","INO1","INO2","INO3","INO4","INO5","GUO1","GUO2","GUO3","GUO4","GUO5","GDP1","GDP2","GDP3","GDP4","GDP5","AMP1","AMP2","AMP3","AMP4","AMP5"
"P9_1",13.1676499528065,4.14270213885704,7.5714570246884,3.71651311489732,4.44396989632906,5.08569639539112,0.803099450796812,3.08184465333244,3.534809351467,2.62543725884904,2.09938616401764,0.560760823230629,1.25439064531388,2.92291920605881,2.79717787202053,2.60012121172875,0.534996065965929,1.70129561378049,2.02850562099604,1.96748871066177,1.82124820935199,0.377656125755865,1.11289571428284,2.84402025366886,2.78466092762299,2.93859946255312,0.509649789761755,1.95352836204118,2.72550089167957,2.40892199696249,2.09159640675003,0.457915584526339,1.43624833012132,1.34859359382135,0.978009991614044,0.736966210220382,0.246017017139528,0.411498170180977
"P9_2",10.486816881165,3.88537420345751,8.96620230491525,4.53147557298487,3.86145806714811,3.26889607789132,0.721994214418578,1.98867333365782,4.78734950955876,3.42297330680393,2.47049016394238,0.671595540089711,1.31043910259451,4.14750204853845,3.22209125849313,2.549103454116,0.60912948334317,1.54871078467801,2.9900430585304,2.32152407767792,1.74717898312798,0.423480232877465,1.0130422430255,3.86446111824596,3.17328698814819,2.56455196893893,0.564677217712801,1.67264583034718,3.92358855677876,3.06204112957829,2.44770595835695,0.583589024543341,1.50759658488998,1.77666284021766,1.28459094897821,0.895313526214278,0.299331771747811,0.47790093650407
"P9_3",11.3908665217076,3.19607177289455,7.51461168479181,4.08313464679332,4.46995342046058,4.01853553798273,0.666613455808861,2.36780655255003,4.2910105475616,3.30960193202198,2.55553338011217,0.589290612898749,1.3864644502379,3.64408200697516,3.3362587181556,2.82539349631204,0.544240847170971,1.67171719763421,2.38319404016178,2.11960845345658,1.70940697494911,0.353229478595348,1.00396940962887,3.48490262003086,3.41082719712454,2.95016395993112,0.516878101449762,1.79393116235084,3.50333351430586,3.09645013937183,2.57605685176655,0.504408761184119,1.53986725479898,1.75776401032975,1.33417446589949,0.94052214514365,0.288544409038079,0.527140716224824
"P9_4",12.1946629447974,4.16091749096929,7.59329500131156,4.30274471606884,4.41237684466701,3.86329451877819,0.939212285971017,2.70247633522934,4.21715747817414,3.11564265905971,2.28812874099665,0.686905014613031,1.45105807760733,3.46379831939,3.05297098140596,2.50175052110686,0.609858865911582,1.7663611787951,2.55304658640894,2.18982144353019,1.72964472736127,0.50052039784928,1.21020531877795,3.38556663382612,3.16832934682436,2.67042536857024,0.594627446141074,1.93473792007655,3.25424073779618,2.77698644115169,2.23048449726516,0.532574806947456,1.59042985656486,1.80227361118351,1.30959898316827,0.910140893195539,0.321656659924115,0.544884326742081
"P9_5",11.1764614379369,4.53544630396509,8.76183453025022,4.26968489014728,3.61963358891179,3.04998822395135,0.760303191375017,2.13214182444076,4.51121308793811,2.93799825999095,2.0257148952099,0.632311348352482,1.29613707682935,3.91630791910357,2.88071283413237,2.21196757226648,0.628684061152651,1.56023164439707,2.69048189480569,1.90930440585173,1.36410349476706,0.407629005794569,0.968826928140559,3.71465905193809,2.82931928103964,2.27840129436549,0.604358894699998,1.66444041193127,3.61504044741979,2.59465794191499,1.92512490230246,0.571068570480342,1.41549187022101,1.8725614728786,1.18969830680224,0.729103764212255,0.284295043739371,0.507004673012211
"P9_6",11.0550679979843,3.33625704336941,8.24450427704033,4.60835471608214,4.012896331423,3.5661829009764,0.732417634595767,2.07419476807236,4.2174095113392,3.16600824470102,2.57719809555953,0.619719843289748,1.30978113759852,3.90598850722219,3.11710360679528,2.66342205441686,0.586810283061102,1.58268000919778,2.4112735940593,1.99425499220251,1.7042096198909,0.383651929359355,0.99502392876381,4.04387140717468,3.43289038430698,2.98328775775623,0.599891707752187,1.80587858690165,3.70397466411936,2.96234484324251,2.53207938006447,0.549483071215099,1.53169138061435,1.4156120179238,1.13856229311536,0.904241616051518,0.262555418157925,0.414173049877891
"P9_7",12.117800365783,4.12196272692079,8.10458193493468,4.12422841290316,3.91169232693434,4.23282429100251,0.754878939807056,2.69470785090361,3.78750967273061,2.56295406383491,1.96347931332089,0.557925406566982,1.25735930126069,3.35519161662719,2.70730133125661,2.36889030591689,0.537786284604588,1.62710987854136,2.12671096241768,1.77978246787518,1.53010839641389,0.367736049451298,1.03074479723515,3.47812734302308,2.77085430166609,2.69939404941473,0.532041414774771,1.89603453282645,3.14663160620073,2.40777627204051,1.98232971253044,0.475777520825533,1.42542807622475,1.54956845167219,1.01037796165176,0.734981099074003,0.258742701696962,0.457615798774185
"P9_8",12.8113729361615,4.61333127120325,7.74997514089968,4.05982114896986,3.99320156149239,4.2630406847803,0.755195807839107,2.79176710232109,3.97014150364492,2.77003692054778,2.05526658282484,0.567078670654474,1.31489473848604,3.41284647944866,2.89367752462412,2.48679633740836,0.558592165644691,1.73827970183822,2.36251674213542,1.89379527753649,1.47624998433259,0.372782460713011,1.01258125337897,3.36841165122137,2.93494897598718,2.96354224870507,0.532001546942758,2.04520207962019,3.23059542512265,2.62394918131449,2.16331348225186,0.501293578764324,1.5487285923106,1.48408494539165,1.01874956819119,0.678006146308921,0.234261457524442,0.431869710970348
"P9_9",11.9485544592361,4.6023130713668,8.01289274065959,4.33781891236509,3.84262151858495,3.41063081010291,0.780104724399046,2.41088221829305,4.13814264815913,2.73563403756386,2.01612431461031,0.598363979434751,1.27718671890311,3.81580796206908,2.92058980013689,2.41345773299065,0.624190278637771,1.73207478887995,2.4806897539697,1.86470873632518,1.48830163502354,0.395975784244335,1.03077064749152,3.69033138954689,2.99794388555586,2.59193505120132,0.594832951045258,1.90124167993364,3.51126102244962,2.63456914820222,2.11594932300599,0.558797577553003,1.57948448470989,1.37189849380691,0.871433487391426,0.56556667350365,0.227965428380084,0.357204529699706
"P9_10",12.3671386223843,4.11170018066514,7.78912879945317,3.6814447450544,4.36691416239252,4.38065322511856,0.777870386764863,2.72405275992246,3.78650447178664,2.88784469376496,2.15778873285872,0.596457776878194,1.2975205414281,3.0340278381643,2.92097134174967,2.43597977996635,0.514806859122178,1.63291027349663,2.27860082821909,2.1206515107294,1.65459847315741,0.396921914129974,1.08964480408578,2.81952967195606,2.82860763180023,2.58331840548759,0.45695081963977,1.80643337653727,2.8470219115778,2.58182163623532,2.04629234385564,0.440082817381454,1.42753031879254,1.58474417584049,1.13909559803316,0.738209676655367,0.283820986827635,0.46000598497096
"P9_11",14.6974243605973,3.98081723684216,6.48357774437737,4.396819356935,5.00000178697815,5.04385285810766,0.552649377055742,3.19843418067078,3.40413030684282,2.9500671263603,2.60863008219358,0.423454658785434,1.57659466733808,3.53389879007951,3.58267559207165,3.4126385483224,0.408454330650905,2.24168388746944,2.1202814672265,2.22416313289856,2.17631637910484,0.283923510066212,1.40382342955382,3.74139885164578,4.04379375350231,3.84234891006347,0.379346099350787,2.61961842541562,3.3547538431382,3.3575100319504,3.10435111684862,0.35976424656851,2.08119669354941,1.03339058643899,0.886672680780871,0.737543178403271,0.17406024537756,0.40176960507643
"P9_12",11.3531102247038,3.58155459351234,8.09724243093936,4.4211735721099,3.74833718238938,3.85453374181795,0.683942772210748,2.38111550106754,4.15504135353515,2.8079516250345,2.11906289368367,0.538503565281633,1.30057329807288,3.75405679240861,2.81819914424932,2.35647543657524,0.541578115121632,1.57606138319345,2.50700188065628,1.92965982930361,1.53171103539747,0.361639205017177,1.00763351954792,3.74228809916617,2.91110279246475,2.75903062653846,0.527561060621145,1.84059416609523,3.53967316436636,2.58936719433259,2.09227681302115,0.497512503813986,1.43519340866125,1.47154225749201,0.996146483481224,0.664066917252894,0.218253444443626,0.456183898752919
"P9_13",14.7020555210431,4.62139443542033,6.16741577787002,3.60564223009039,5.17812385565882,5.04089859431348,0.825873841786092,3.08022247534874,4.06522546242664,3.09376256188518,2.45972317446385,0.627812075588975,1.34382408366286,2.96625583403998,2.96164439173156,2.57864582641141,0.493461614578011,1.65981659611681,2.26544650683421,2.40692656026437,2.1413284905606,0.41254608422046,1.24759192815956,2.75171282531664,3.02728928635346,2.76890696320082,0.471748596343337,1.86683825068888,2.71004480186719,2.52946271496259,2.12322840358869,0.400869342838474,1.41236154331944,1.54136712623126,1.17775446041628,0.878133595016251,0.270381872688292,0.424323733157081
"P9_14",13.4806891481437,3.7256626647933,6.81950116994015,3.4508815142025,5.74654017332901,5.83109306401235,0.821436852315906,3.21975875977285,3.79895407815852,3.18777595370775,2.70250366193846,0.604752148938186,1.32967046138684,2.58332286021081,3.09533595166526,2.94220629051211,0.466359942255749,1.65649965930087,1.92868832311122,2.5030692162215,2.49405799126636,0.362844567606876,1.25854354898103,2.33938767646557,2.94226452888459,2.8143052830233,0.406169354574915,1.67874941079595,2.26729533916429,2.50999630414087,2.30316277394031,0.354067458689778,1.33797702324255,1.28419407898824,1.11006936126065,0.934504324835519,0.245104206522617,0.396815150818608
"P9_15",13.763050389576,4.33248674789775,7.19305845673826,3.69615801156813,4.44855275180412,5.5246006714485,0.77272068359797,3.24174662951864,3.41043633258758,2.56151666438357,2.22919361014265,0.547542084674749,1.29385512173269,2.86040149047662,2.8127618446879,2.84209309918275,0.51063809129748,1.80385640212514,1.91009774293904,1.86379038104043,1.7823055990394,0.35653083918757,1.07858374342464,2.80769787562279,2.74828759099741,3.10499106249495,0.465879239237791,2.0136858725046,2.65280116981126,2.41792583358154,2.28716564899948,0.431566759104578,1.52220102537167,1.27107316309139,0.939861491202851,0.797311565665584,0.236471441427425,0.41382629029081
"P9_16",14.2357979260741,4.69157303196118,6.3298806028803,3.63470034431108,4.81721889514943,4.95346448354523,0.727293948742375,3.15075444738536,3.86735364941064,2.96871580607072,2.41221172814928,0.556603706218821,1.45442464735127,3.08110155373643,3.06703680114592,2.81559645316163,0.489563851433557,1.84051669697952,2.23567170726899,2.17617301349635,1.91057111620266,0.372561004593242,1.24413295034361,2.88825097634956,3.14773732025603,2.98747530500151,0.471921427383244,2.03364366582982,2.88681449616921,2.70594020992572,2.38863583834889,0.419245965018134,1.59608602585258,1.58814301198211,1.15997351967191,0.845613009563864,0.253301106997588,0.496879515016315
"P9_17",14.3138691269815,4.0377253488823,6.6331596974463,3.67556223292892,5.06751175754224,4.97062718381886,0.77239726358144,3.14110385222089,3.76404638530943,2.87460323026451,2.27758502924105,0.573557285268196,1.33743119337071,2.9190520838485,2.93498254372478,2.58371623898436,0.478369018477869,1.69955106814498,2.24428318732065,2.41841591794637,2.21778042257718,0.404060541293734,1.3599360985216,2.81099247601299,3.13958359476706,2.92606191997606,0.492997293585691,1.98092356124046,2.67281159919043,2.55064340308364,2.1626158107793,0.395527257158729,1.46816438783321,1.31998666466845,0.966767546602978,0.663858309913652,0.235450892301976,0.382499071724918
"P9_18",11.8114316729074,3.81344002438502,7.94396478249307,3.99313631043026,4.61644427542013,4.11198474427246,0.726514192457961,2.52968730330208,4.33294707664922,3.33569721856923,2.50920702235778,0.606553654086231,1.40994030576602,3.42398738567489,3.26293585125338,2.72723819276282,0.534530349123129,1.70103182721628,2.53665067281568,2.2275224248516,1.7979453675982,0.360211352611236,1.05321312920045,3.27980954555819,3.34286885103784,2.85802971582136,0.537252029555184,1.82369036961208,3.23021541309313,2.93590353752401,2.39478555630027,0.472778807784385,1.52120261779108,1.75216920219564,1.3153975016457,0.894533304435687,0.277078757181968,0.523165607751199
"P9_19",12.6006250587346,4.07611377430297,7.07932283239664,4.22101339019455,4.32373551856332,3.75230857544951,0.712597317796715,2.473238484615,4.28488507908835,3.10891145536245,2.2858567528191,0.58318009135732,1.36837530615946,3.71055422171815,3.19072904121338,2.6260992519086,0.551210416804419,1.74679239966089,2.35663428218393,1.95665798390593,1.48848820114075,0.357299138273779,0.993401718727871,3.6097517667311,3.32099708963241,2.82408779184501,0.522915756510511,1.91781240828749,3.54157119852678,2.93925002601991,2.38304879064063,0.501224089872179,1.60290744411153,1.67448344964126,1.18808141012299,0.803640134276702,0.260106346943426,0.462301577531861
"P9_20",12.6020425470187,4.03033992166584,7.70899139412324,3.78391327551114,4.47647590262985,4.09452003397762,0.94724422453866,2.68817892141555,3.83249296480103,2.75133969861042,2.00399758384367,0.630559580986608,1.25088891185389,3.11925213635914,2.79308549933417,2.34475086185649,0.600267093471371,1.61481459142647,2.2823786185886,2.16900646844071,1.73268197440735,0.501038024056172,1.14062714589599,2.84334805314707,2.66283532989033,2.21357139740384,0.554140017169992,1.63626136411677,2.8810297537634,2.38225248244316,1.88659655237332,0.511317352026845,1.36843447506147,1.49440491355761,1.05472695801714,0.744584760780147,0.276220731967439,0.448478232961489
"P9_21",13.3669563800643,3.4321557741802,6.98204964724768,4.00731708863642,4.63671943825397,4.63923613392798,0.734418114823577,2.83195055615355,3.63203305180947,2.73510188002888,2.25428197392517,0.51883363880075,1.32153571781872,3.24755304743703,2.96402906921795,2.68220522594216,0.494813803531881,1.72679799052475,2.16830808585639,2.12047471081329,1.98143996134363,0.379347444963537,1.20567575436653,3.18452521845744,3.08336242574786,2.83146519347159,0.471427052078813,1.91397353738064,3.04816252817472,2.62041653726402,2.28048563770409,0.430747644571206,1.52013787729989,1.2809070235848,0.94653045996701,0.731780484626617,0.229005230114418,0.415039665137107
"P9_22",12.4216023023392,4.29589914622221,7.66637179111989,3.49798450180477,4.17784579668716,4.9578638000657,0.788573757231942,3.05466241983172,3.48589424737067,2.45392411318741,1.98905521457026,0.525608818141108,1.26857777095823,2.79152994829863,2.5965156022991,2.49611490943822,0.483257650316138,1.63321701566458,1.88685144402793,1.79320605132191,1.4364984012781,0.386403697473143,1.01627226175444,2.85266198476046,2.59514435350217,2.82166565675892,0.501877432632707,1.87018553928244,2.52793771269527,2.16532219970075,1.92938063017206,0.397033930788768,1.33933164497865,1.4312562101782,0.947227444476712,0.740956114435259,0.234790713474812,0.493784986865284
