"","ser1","ser2","ser3","r5p1","r5p2","r5p3","r5p4","r5p5","IMP1","IMP2","IMP3","IMP4","IMP5","GMP1","GMP2","GMP3","GMP4","GMP5","INO1","INO2","INO3","INO4","INO5","GUO1","GUO2","GUO3","GUO4","GUO5","GDP1","GDP2","GDP3","GDP4","GDP5","AMP1","AMP2","AMP3","AMP4","AMP5"
"P4_1",6.82844138038553,2.27470876544528,10.2337492853132,4.75677137408441,4.21609597806697,4.58242554030351,1.73522836329606,1.18491632434195,5.81981658545141,3.91164308202696,3.33348369342103,1.29988854775316,0.911498598373311,2.7338029773713,2.3039933619285,2.17501090127194,0.688061153720119,0.59668638061162,2.24728616212432,1.81240891920468,1.71166943752837,0.580616260195912,0.445216473797734,2.41149392314335,2.27141242685818,2.3001063481061,0.730161723934291,0.651128213346771,1.59353130447889,1.57086781031243,1.44974949074871,0.36214135136167,0.425697137406131,1.99883675670113,1.49493564010078,1.25623546487318,0.459339477727915,0.326198139877139
"P4_2",6.8381286415015,2.58659372790955,10.264354220901,4.83607405822866,3.90078329926424,4.13282871572531,1.73742628950894,1.0063130026373,5.59726845788548,3.7392186830114,3.12232074143694,1.25415085052455,0.785255550483272,2.71972067035165,2.1713649711215,2.01083011922789,0.663204961925983,0.515104923107551,2.47310909489919,1.90566311605054,1.75531854431769,0.645517939292686,0.419922449475857,2.37930861047756,2.05923788072895,2.06848421147952,0.699515268071872,0.550236188061816,1.64195671611206,1.52518061323424,1.39907297204299,0.363749625170354,0.374778597228015,2.08873640013432,1.51604506451683,1.25633670802974,0.490552576330467,0.295590294819146
"P4_3",5.58372409834088,1.43858430684986,9.69334134190631,4.90512077473059,4.22525569725427,4.25374537755276,1.67161638706993,1.06789107928824,5.53258826834639,3.73820833935911,2.89919413241223,1.16239782423168,0.769925572273668,2.45327614052974,2.02535936988097,1.73028056717583,0.579949475409754,0.48870128144578,2.60622368136689,2.35319386833689,1.98830032311318,0.628819925982019,0.429077073183935,1.86156412570065,1.62096121602259,1.58999752486709,0.577918690316737,0.527912922858858,1.22641082123452,1.24570135957568,1.02889342867842,0.26486577470215,0.339281209990977,2.31073943447803,1.70325477890347,1.25412061772091,0.467519279853274,0.298826040762302
"P4_4",6.89757137262129,2.23215412641423,9.93971506500762,4.7578001981572,3.65242919474663,3.56071986718255,1.59037783644301,1.10567001332321,5.13351874639617,3.57242749421454,2.83822074557518,1.10054590326362,0.878496188051255,2.74326815961292,2.27094050150264,1.91147421990639,0.646864291193303,0.647508139666939,2.5503232761449,1.97376549670395,1.74314196506798,0.63805776166188,0.52595806748985,2.49645314595802,2.11198605973715,1.97557173391547,0.686787402723692,0.620239962989065,1.8042223432244,1.77418364741076,1.48551475489985,0.403693181005475,0.539618005464191,2.34074212077373,1.73805285061408,1.36325935800512,0.528988286519891,0.434660966247296
"P4_5",6.37672985492702,2.3584393554131,9.91441449364551,4.81239523217088,3.49004915570505,3.74992166001674,1.68735278660594,1.01044982730713,5.36164970128826,3.42778276871899,2.82560369980659,1.14755264165783,0.776796645180254,2.63749057048063,2.00132078491013,1.80803608064954,0.61552189281931,0.517965811829329,2.44527601389342,1.77287314352247,1.65367282447807,0.610002697380037,0.435248768671215,2.3086195337401,1.8812995457948,1.87454337727965,0.649679948549512,0.542039976777253,1.51026154527011,1.4051034639619,1.26022184114601,0.318330443434579,0.387506903949739,2.22642450399254,1.50936453328492,1.23060517471785,0.50063761362316,0.330741695256973
"P4_6",7.00060439334852,2.7734811059457,10.0832352815957,4.72390954182662,4.01104174928798,4.1542272792933,1.63534950711469,1.00955510583564,5.47969442502909,3.86579627598301,3.21063898614964,1.20916896957216,0.797937174607575,2.72630661468314,2.28327318971784,2.09160476153879,0.65604420059105,0.532181233142926,2.47673637647702,2.02482997089589,1.84794375583021,0.634360582985721,0.435238149904121,2.35998451526312,2.15846857395379,2.14379271625736,0.665630777575291,0.573558691203235,1.71061256929056,1.66232250600432,1.51373220296532,0.383510646325383,0.404813483719477,2.20215501722525,1.6936303755256,1.40516881571608,0.512537357927187,0.326744101940978
"P4_7",6.97275837631429,2.52801776160131,9.90083484896456,4.73271213371793,3.76281983432452,3.60051414336415,1.58390320327038,1.06392316110629,5.17844863131909,3.71359938031267,2.92095768545431,1.12076555879517,0.856265805554137,2.73287110303248,2.31264297633007,1.9443992173777,0.647489979269267,0.626748645945888,2.59259368880319,2.08249875208127,1.80557005809787,0.657380161812876,0.510424216615178,2.37213146426014,2.046256281595,1.92345682515268,0.643072019663589,0.590472471243959,1.82643485687364,1.81538789308154,1.52228544237819,0.412428333042151,0.523895349045267,2.39544374023469,1.83097399562808,1.4276120282503,0.547621672686381,0.424431762746219
"P4_8",6.36020793881895,2.21925063878208,10.0742100705604,4.80000232423167,3.65369725528314,4.019698319233,1.6881817328676,1.07804977675873,5.36744471584027,3.44957478870619,2.91239515700773,1.16344774412854,0.797278978489246,2.60043966026622,2.01108986669844,1.87781515503053,0.615084797276372,0.526925677030201,2.40854458835759,1.82516520807384,1.75964124103154,0.597019163273484,0.469042283943087,2.23484896959805,1.86163146321233,1.8731233396231,0.652833356476655,0.547867344646925,1.47216580335649,1.38495041425416,1.27982427940796,0.311195773781728,0.382603092174813,2.09597350509383,1.42379219438738,1.17766297382444,0.47640069384463,0.306859420018616
"P4_9",7.70519075502821,1.9825022176272,9.97276070910871,4.6162168512989,5.76586143930335,4.80554274595165,1.10787326501475,1.43502963592441,5.25451828403532,4.96396105778359,3.75904020946465,1.0051248799628,1.13871374769567,3.00769971866196,3.36874099935997,2.66121771219965,0.658048894605116,0.90442217505587,3.03075352276895,3.51346902513096,2.78635253918551,0.589462859688865,0.70785117342711,2.17601473921909,2.45105067615155,2.19142047000453,0.514325792936992,0.740978342777653,2.37987455190256,2.70247033715756,2.11811925469519,0.516690297113981,0.793103669056073,2.5005901061266,2.62926936750675,1.88400344563158,0.49848449717611,0.5475950679961
"P4_10",6.86676586242625,2.3391302184005,9.96910346120717,4.75619495975697,3.83291321069338,3.71558916761553,1.68097340495156,1.1351804086062,5.3930075393908,3.75675012669265,2.9362677992953,1.19963202526219,0.907278136237316,2.72096917654122,2.30217593217959,1.93318355940463,0.67418388941332,0.658737172035552,2.49713635299407,1.98306677904447,1.70778149502844,0.663900589305037,0.513857289907652,2.33348491801859,2.01608800590792,1.90873217885871,0.669053138886524,0.609620547418297,1.76476213991969,1.76260883459056,1.45706045757857,0.412706812079704,0.536471993372858,2.34286173245889,1.75154407417328,1.34132537203709,0.538934341950048,0.430516637408867
"P4_11",6.22397144539067,2.38326644078489,9.852490010215,4.82559391719593,3.6182812903902,3.78558241160507,1.71194219588334,1.00072954240496,5.48361077045191,3.57397638656733,2.87725367279524,1.18996514524824,0.782275771804898,2.63339390754776,2.0205117341806,1.80530546995079,0.622520356639296,0.517032138271896,2.50202031449844,1.88461774868172,1.69594005120532,0.648496153390902,0.433899955766478,2.2474861181001,1.8700635206559,1.84578208579065,0.638345838930417,0.559115618663431,1.53274589651962,1.4254072699882,1.2633704116328,0.330980331860821,0.392071755522947,2.30022723618907,1.58270353444582,1.26449648741758,0.514825631786134,0.336010456125065
"P4_12",6.57681935834017,1.92211559958156,9.94198790007161,4.71891101142195,4.67611018202814,4.25711558640819,1.31245789510098,1.22545648965283,5.11350215656992,4.26913269237255,3.38162829624844,1.02783293009681,0.985106573189461,2.85016019343568,2.76675609219128,2.35154355681771,0.62146913466241,0.7506244773132,2.88131619335316,2.86991754703634,2.41314621052036,0.633188171549307,0.628309344458671,2.40108365940343,2.43593389915332,2.20396586341284,0.60143546707158,0.798453963694305,2.1349017712325,2.25426432389219,1.92008472657782,0.453825347357771,0.66804888487256,2.53560749194903,2.25854825950238,1.75530017868858,0.524760639554386,0.489153488633987
